Text,Image
urn:cts:greekLit:tlg0012.tlg001.msA:14.80,"urn:cite:hmt:vaimg.VA182RN-0353@0.197,0.278,0.427,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:14.81,"urn:cite:hmt:vaimg.VA182RN-0353@0.197,0.296,0.424,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:14.82,"urn:cite:hmt:vaimg.VA182RN-0353@0.192,0.3125,0.458,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:14.83,"urn:cite:hmt:vaimg.VA182RN-0353@0.19,0.3336,0.403,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:14.84,"urn:cite:hmt:vaimg.VA182RN-0353@0.194,0.3539,0.411,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:14.85,"urn:cite:hmt:vaimg.VA182RN-0353@0.192,0.3749,0.446,0.021"
urn:cts:greekLit:tlg0012.tlg001.msA:14.86,"urn:cite:hmt:vaimg.VA182RN-0353@0.188,0.3914,0.397,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:14.87,"urn:cite:hmt:vaimg.VA182RN-0353@0.188,0.4117,0.424,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:14.88,"urn:cite:hmt:vaimg.VA182RN-0353@0.187,0.4305,0.38,0.0225"
urn:cts:greekLit:tlg0012.tlg001.msA:14.89,"urn:cite:hmt:vaimg.VA182RN-0353@0.19,0.447,0.393,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:14.90,"urn:cite:hmt:vaimg.VA182RN-0353@0.19,0.4666,0.365,0.0225"
urn:cts:greekLit:tlg0012.tlg001.msA:14.91,"urn:cite:hmt:vaimg.VA182RN-0353@0.189,0.4846,0.404,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:14.92,"urn:cite:hmt:vaimg.VA182RN-0353@0.186,0.5034,0.369,0.0248"
urn:cts:greekLit:tlg0012.tlg001.msA:14.93,"urn:cite:hmt:vaimg.VA182RN-0353@0.188,0.5222,0.356,0.0233"
urn:cts:greekLit:tlg0012.tlg001.msA:14.94,"urn:cite:hmt:vaimg.VA182RN-0353@0.181,0.544,0.398,0.0218"
urn:cts:greekLit:tlg0012.tlg001.msA:14.95,"urn:cite:hmt:vaimg.VA182RN-0353@0.19,0.562,0.406,0.021"
urn:cts:greekLit:tlg0012.tlg001.msA:14.96,"urn:cite:hmt:vaimg.VA182RN-0353@0.188,0.58,0.371,0.0203"
urn:cts:greekLit:tlg0012.tlg001.msA:14.97,"urn:cite:hmt:vaimg.VA182RN-0353@0.186,0.5973,0.409,0.024"
urn:cts:greekLit:tlg0012.tlg001.msA:14.98,"urn:cite:hmt:vaimg.VA182RN-0353@0.174,0.6191,0.433,0.021"
urn:cts:greekLit:tlg0012.tlg001.msA:14.99,"urn:cite:hmt:vaimg.VA182RN-0353@0.177,0.6356,0.416,0.0263"
urn:cts:greekLit:tlg0012.tlg001.msA:14.100,"urn:cite:hmt:vaimg.VA182RN-0353@0.178,0.6551,0.401,0.0225"
urn:cts:greekLit:tlg0012.tlg001.msA:14.101,"urn:cite:hmt:vaimg.VA182RN-0353@0.181,0.6739,0.39,0.027"
urn:cts:greekLit:tlg0012.tlg001.msA:14.102,""
urn:cts:greekLit:tlg0012.tlg001.msA:14.103,""
urn:cts:greekLit:tlg0012.tlg001.msA:14.104,""
urn:cts:greekLit:tlg0012.tlg001.msA:14.105,""
urn:cts:greekLit:tlg0012.tlg001.msA:14.106,""
urn:cts:greekLit:tlg0012.tlg001.msA:14.107,""
urn:cts:greekLit:tlg0012.tlg001.msA:14.108,""
urn:cts:greekLit:tlg0012.tlg001.msA:14.109,""
urn:cts:greekLit:tlg0012.tlg001.msA:14.110,""
